정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수,지역분류
S090004345,경기도교육청,경기도화성오산교육지원청,경기도 화성시 만세구,팔탄초등학교대방분교장,공립,6,3,3,2025-02-14,2025-01-21 16:00:00.000000,160.0,137.0,초,0.0,16.0,16.0,30.0,2.833213344056216,0.6000000000000001,0.7486975067691372,0.10164835164835168,56.43503970140351,고위험,140.60009610209306,구(대도시)
S090005002,경기도교육청,경기도군포의왕교육지원청,경기도 군포시,당동중학교,공립,6,1,5,2025-02-26,2025-02-17 00:00:00.000000,134.0,125.0,중,0.0,17.0,17.0,858.0,2.8903717578961645,0.2,0.7638020388802209,0.030219780219780223,35.719203546783554,고위험,140.51910257054317,군(농촌)
S050000487,광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,진만초등학교,공립,6,2,4,2025-02-20,2025-01-07 06:00:00.000000,174.0,131.0,초,0.0,6.0,6.0,358.0,1.9459101490553132,0.4,0.5142210981219936,0.1401098901098901,39.35116436989392,고위험,139.89710599650283,구(대도시)
S090004209,경기도교육청,경기도포천교육지원청,경기도 포천시,창수초등학교,공립,6,3,3,2024-12-20,2024-12-20 00:00:00.000000,193.0,193.0,초,0.0,11.0,11.0,34.0,2.4849066497880004,0.6000000000000001,0.6566548958105609,0.1923076923076923,54.938842330979284,고위험,139.7681531678426,시(중소도시)
S100001979,강원특별자치도교육청,강원특별자치도태백교육지원청,강원특별자치도 태백시,장성초등학교,공립,8,2,6,2025-02-20,2024-12-22 08:00:00.000000,190.0,131.0,초,0.0,20.0,20.0,64.0,3.044522437723423,0.4,0.8045374921052872,0.18406593406593408,49.67885811859536,고위험,139.74232354456225,시(중소도시)
S040000457,인천광역시교육청,인천광역시남부교육지원청,인천광역시 옹진군,북포초등학교,공립,6,3,3,2025-02-24,2025-02-20 00:00:00.000000,131.0,127.0,초,0.0,8.0,8.0,65.0,2.1972245773362196,0.6000000000000001,0.5806327879665873,0.02197802197802201,49.53450837652376,고위험,139.66472269307548,군(농촌)
S010000489,서울특별시교육청,서울특별시교육청,서울특별시 양천구,양천고등학교,사립,6,1,5,2025-02-28,2025-02-19 19:12:00.000000,131.0,123.0,고,0.0,16.0,16.0,906.0,2.833213344056216,0.2,0.7486975067691372,0.02197802197802201,35.0806440970079,고위험,138.83541271308016,구(대도시)
S010002405,서울특별시교육청,서울특별시중부교육지원청,서울특별시 종로구,운현초등학교,사립,6,2,4,2024-12-06,2024-12-06 00:00:00.000000,207.0,207.0,초,0.0,8.0,8.0,163.0,2.1972245773362196,0.4,0.5806327879665873,0.23076923076923084,43.08395892597431,고위험,138.50820030270822,구(대도시)
S100000619,강원특별자치도교육청,강원특별자치도강릉교육지원청,강원특별자치도 강릉시,연곡초등학교,공립,6,2,4,2025-02-18,2024-12-26 00:00:00.000000,187.0,133.0,초,0.0,11.0,11.0,125.0,2.4849066497880004,0.4,0.6566548958105609,0.17582417582417587,44.658622550759496,고위험,138.4582779418977,시(중소도시)
S010001019,서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,서울등양초등학교,공립,7,2,5,2025-02-24,2025-01-06 04:48:00.000000,175.0,127.0,초,0.0,10.0,10.0,154.0,2.3978952727983707,0.4,0.6336614981727328,0.14285714285714285,43.33940086827161,고위험,138.26706436975596,구(대도시)
S010001183,서울특별시교육청,서울특별시남부교육지원청,서울특별시 금천구,안천중학교,공립,6,1,5,2025-02-26,2025-02-15 09:36:00.000000,135.0,125.0,중,0.0,21.0,21.0,483.0,3.091042453358316,0.2,0.8168307490863664,0.03296703296703296,37.51585428028966,고위험,138.24012163285303,구(대도시)
S100001314,강원특별자치도교육청,강원특별자치도원주교육지원청,강원특별자치도 원주시,지정중학교,공립,6,2,4,2024-12-16,2024-09-30 06:00:00.000000,273.0,197.0,중,0.0,8.0,8.0,94.0,2.1972245773362196,0.4,0.5806327879665873,0.4120879120879122,46.16637650839189,고위험,137.47070909969108,시(중소도시)
S010002281,서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 성북구,월곡중학교,공립,6,1,5,2025-02-14,2025-02-03 14:24:00.000000,147.0,137.0,중,0.0,19.0,19.0,485.0,2.995732273553991,0.2,0.7916443316431058,0.06593406593406592,37.24514206510162,고위험,137.30929159103033,구(대도시)
S130001056,전북특별자치도교육청,전북특별자치도완주교육지원청,전북특별자치도 완주군,전주예술중학교,사립,6,3,3,2025-02-14,2025-02-14 00:00:00.000000,137.0,137.0,중,0.0,5.0,5.0,91.0,1.791759469228055,0.6000000000000001,0.47348564489692724,0.03846153846153849,46.278872435444754,고위험,137.1607587874489,군(농촌)
S010000408,서울특별시교육청,서울특별시교육청,서울특별시 은평구,대성고등학교,사립,6,1,5,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,고,0.0,18.0,18.0,693.0,2.9444389791664403,0.2,0.7780897005728757,0.0,35.6769601189049,고위험,137.0480286297955,구(대도시)
S130002699,전북특별자치도교육청,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구,전주온빛중학교,공립,6,1,5,2024-12-12,2024-12-12 00:00:00.000000,201.0,201.0,중,0.0,10.0,10.0,914.0,2.3978952727983707,0.2,0.6336614981727328,0.2142857142857143,34.553686582557326,고위험,136.8817029059034,구(대도시)
S090000689,경기도교육청,경기도안성교육지원청,경기도 안성시,가온고등학교,사립,6,1,5,2024-12-27,2024-11-22 00:00:00.000000,221.0,186.0,고,0.0,9.0,9.0,885.0,2.302585092994046,0.2,0.6084750807294722,0.2692307692307693,34.656600740995664,고위험,136.80463445098204,시(중소도시)
S090005129,경기도교육청,경기도의정부교육지원청,경기도 의정부시,의정부효자초등학교,공립,6,1,5,2025-02-19,2024-12-15 04:48:00.000000,197.0,132.0,초,0.0,19.0,19.0,282.0,2.995732273553991,0.2,0.7916443316431058,0.20329670329670335,39.58030690026646,고위험,136.62276647222822,시(중소도시)
S020000836,부산광역시교육청,부산광역시동래교육지원청,부산광역시 동래구,혜화초등학교,사립,6,2,4,2025-02-10,2025-01-22 18:00:00.000000,159.0,141.0,초,0.0,6.0,6.0,338.0,1.9459101490553132,0.4,0.5142210981219936,0.09890109890109894,38.65061491934447,고위험,136.44438912363339,구(대도시)
S150000740,경상북도교육청,경상북도교육청,경상북도 경주시,경주여자정보고등학교,사립,6,1,5,2025-02-19,2024-12-09 00:00:00.000000,204.0,132.0,고,0.0,13.0,13.0,508.0,2.6390573296152584,0.2,0.6973903490356271,0.22252747252747251,36.79684855114273,고위험,136.39553285847336,시(중소도시)
S040000759,인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,갈산중학교,공립,6,1,5,2025-02-28,2025-02-11 09:36:00.000000,139.0,123.0,중,0.0,22.0,22.0,379.0,3.1354942159291497,0.2,0.8285774549523742,0.043956043956043966,38.090308760681104,고위험,136.3550624915558,구(대도시)
S010000749,서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 강남구,서울대치초등학교,공립,6,1,5,2025-02-28,2025-02-21 19:12:00.000000,129.0,123.0,초,0.0,12.0,12.0,1461.0,2.5649493574615367,0.2,0.6778067712229614,0.01648351648351648,32.647843230577514,고위험,135.9765488849636,구(대도시)
S140000671,전라남도교육청,전라남도나주교육지원청,전라남도 나주시,금성중학교,사립,6,2,4,2025-02-04,2024-11-24 12:00:00.000000,218.0,147.0,중,0.0,8.0,8.0,129.0,2.1972245773362196,0.4,0.5806327879665873,0.26098901098901106,43.59769518971057,고위험,135.760753111899,시(중소도시)
S010000989,서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,신서중학교,공립,6,1,5,2025-02-26,2025-02-12 14:24:00.000000,138.0,125.0,중,0.0,12.0,12.0,1239.0,2.5649493574615367,0.2,0.6778067712229614,0.04120879120879123,33.068172900907186,고위험,135.36197604126767,구(대도시)
S130000436,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 정읍시,정읍제일고등학교,공립,6,2,4,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,고,0.0,15.0,15.0,113.0,2.772588722239781,0.4,0.7326770036545345,0.0,44.17834112059964,고위험,135.04898529555862,시(중소도시)
S140000282,전라남도교육청,전라남도교육청,전라남도 나주시,영산고등학교,사립,6,2,4,2025-02-27,2025-02-18 12:00:00.000000,132.0,124.0,고,0.0,7.0,7.0,315.0,2.0794415416798357,0.4,0.5495077527409008,0.02472527472527475,38.5540855107794,고위험,134.92723504424004,시(중소도시)
S120000956,충청남도교육청,충청남도서산교육지원청,충청남도 서산시,동암초등학교,공립,6,2,4,2025-02-28,2025-02-17 12:00:00.000000,133.0,123.0,초,0.0,20.0,20.0,73.0,3.044522437723423,0.4,0.8045374921052872,0.027472527472527486,47.016770206507445,고위험,134.90200843581349,시(중소도시)
S010001012,서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,서울계남초등학교,공립,6,1,5,2025-02-27,2025-02-09 00:00:00.000000,142.0,124.0,초,0.0,15.0,15.0,698.0,2.772588722239781,0.2,0.7326770036545345,0.052197802197802234,35.06570375796228,고위험,134.80929774894557,구(대도시)
S010000941,서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,서울잠동초등학교,공립,6,1,5,2025-02-26,2025-01-29 19:12:00.000000,152.0,125.0,초,0.0,13.0,13.0,827.0,2.6390573296152584,0.2,0.6973903490356271,0.07967032967032966,34.3682771225713,고위험,134.65595238926412,구(대도시)
S150002691,경상북도교육청,경상북도영주교육지원청,경상북도 영주시,영주서부초등학교,공립,6,2,4,2025-02-21,2025-01-28 18:00:00.000000,153.0,130.0,초,0.0,7.0,7.0,253.0,2.0794415416798357,0.4,0.5495077527409008,0.0824175824175824,39.53485474154863,고위험,134.60960640569638,시(중소도시)
S090003908,경기도교육청,경기도파주교육지원청,경기도 파주시,적암초등학교,공립,6,3,3,2024-12-13,2024-12-07 08:00:00.000000,205.0,200.0,초,0.0,17.0,17.0,18.0,2.8903717578961645,0.6000000000000001,0.7638020388802209,0.22527472527472525,59.03513761271763,고위험,134.5265324177261,시(중소도시)
S010001757,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울수암초등학교,공립,6,1,5,2025-02-26,2025-02-14 04:48:00.000000,136.0,125.0,초,0.0,19.0,19.0,445.0,2.995732273553991,0.2,0.7916443316431058,0.0357142857142857,36.731405801365355,고위험,134.04519960042398,구(대도시)
S130001462,전북특별자치도교육청,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구,전주인후초등학교,공립,6,1,5,2024-12-11,2024-12-05 09:36:00.000000,207.0,202.0,초,0.0,10.0,10.0,698.0,2.3978952727983707,0.2,0.6336614981727328,0.23076923076923084,34.83390636277711,고위험,133.91815795375885,구(대도시)
S100002060,강원특별자치도교육청,강원특별자치도평창교육지원청,강원특별자치도 평창군,도성초등학교,공립,6,3,3,2025-02-10,2024-12-18 00:00:00.000000,195.0,141.0,초,2.0,7.0,9.0,31.0,2.302585092994046,0.6000000000000001,0.6084750807294722,0.19780219780219788,53.44231502670995,고위험,133.88101433052802,군(농촌)
S090002770,경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,안산원곡초등학교,공립,6,2,4,2025-02-25,2025-02-11 18:00:00.000000,139.0,126.0,초,0.0,5.0,5.0,473.0,1.791759469228055,0.4,0.47348564489692724,0.043956043956043966,36.37227902885135,고위험,133.69643549157834,구(대도시)
S150002658,경상북도교육청,경상북도영주교육지원청,경상북도 영주시,영광여자중학교,사립,6,1,5,2025-02-25,2024-12-09 14:24:00.000000,203.0,126.0,중,0.0,14.0,14.0,374.0,2.70805020110221,0.2,0.7156222237991322,0.21978021978021978,37.3517971216351,고위험,133.49649081854605,시(중소도시)
S100000555,강원특별자치도교육청,강원특별자치도강릉교육지원청,강원특별자치도 강릉시,하슬라중학교,공립,6,1,5,2025-02-28,2024-12-15 14:24:00.000000,197.0,123.0,중,0.0,12.0,12.0,529.0,2.5649493574615367,0.2,0.6778067712229614,0.20329670329670335,35.82366740640169,고위험,133.4172200822661,시(중소도시)
S100000731,강원특별자치도교육청,강원특별자치도고성교육지원청,강원특별자치도 고성군,대진초등학교,공립,6,2,4,2025-02-10,2025-01-19 00:00:00.000000,163.0,141.0,초,0.0,34.0,34.0,32.0,3.5553480614894135,0.4,0.9395269279378321,0.10989010989010989,52.87252049008033,고위험,133.16017989074655,군(농촌)
S130000385,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 익산시,원광보건고등학교,사립,6,1,5,2025-02-26,2025-01-30 04:48:00.000000,151.0,125.0,고,0.0,21.0,21.0,301.0,3.091042453358316,0.2,0.8168307490863664,0.07692307692307693,38.26310702754241,고위험,133.15587811496013,시(중소도시)
S150003438,경상북도교육청,경상북도칠곡교육지원청,경상북도 칠곡군,순심중학교,사립,6,2,4,2025-02-28,2025-01-24 12:00:00.000000,157.0,123.0,중,0.0,7.0,7.0,224.0,2.0794415416798357,0.4,0.5495077527409008,0.09340659340659341,39.72166792836182,고위험,133.1542808196793,군(농촌)
S010000431,서울특별시교육청,서울특별시교육청,서울특별시 강서구,명덕고등학교,사립,6,2,4,2025-02-26,2025-02-21 18:00:00.000000,129.0,125.0,고,0.0,4.0,4.0,755.0,1.6094379124341003,0.4,0.42530582981583853,0.01648351648351648,34.315312164142455,고위험,133.09268614805418,구(대도시)
S010001775,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울을지초등학교,공립,6,1,5,2025-02-27,2025-02-01 09:36:00.000000,149.0,124.0,초,0.0,10.0,10.0,1383.0,2.3978952727983707,0.2,0.6336614981727328,0.07142857142857145,32.125115153985895,고위험,133.03447376345565,구(대도시)
S010001003,서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,화원중학교,공립,6,1,5,2025-02-25,2025-01-23 19:12:00.000000,158.0,126.0,중,0.0,14.0,14.0,590.0,2.70805020110221,0.2,0.7156222237991322,0.09615384615384615,35.25014876998675,고위험,132.94901980008382,구(대도시)
S010001378,서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,용마중학교,공립,6,1,5,2025-02-14,2025-02-08 19:12:00.000000,142.0,137.0,중,0.0,17.0,17.0,472.0,2.8903717578961645,0.2,0.7638020388802209,0.052197802197802234,36.092829920409926,고위험,132.63613813377344,구(대도시)
S090003798,경기도교육청,경기도이천교육지원청,경기도 이천시,표교초등학교,공립,6,2,4,2024-12-23,2024-12-15 06:00:00.000000,197.0,190.0,초,0.0,18.0,18.0,49.0,2.9444389791664403,0.4,0.7780897005728757,0.20329670329670335,49.13300407494886,고위험,132.60850422120635,시(중소도시)
S020000955,부산광역시교육청,부산광역시남부교육지원청,부산광역시 부산진구,가야여자중학교,공립,6,0,6,2024-08-19,2024-04-22 16:00:00.000000,434.0,316.0,중,0.0,11.0,11.0,457.0,2.4849066497880004,0.0,0.6566548958105609,0.8543956043956044,36.19433683647378,고위험,132.50259822389063,구(대도시)
S090001639,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,수동초등학교송천분교장,공립,6,2,4,2025-02-21,2025-02-09 06:00:00.000000,141.0,130.0,초,0.0,24.0,24.0,50.0,3.2188758248682006,0.4,0.8506116596316771,0.04945054945054944,48.91084410850468,고위험,132.42954279596273,시(중소도시)
S100001797,강원특별자치도교육청,강원특별자치도춘천교육지원청,강원특별자치도 춘천시,강서중학교,공립,6,3,3,2025-02-07,2025-02-05 16:00:00.000000,145.0,144.0,중,0.0,9.0,9.0,38.0,2.302585092994046,0.6000000000000001,0.6084750807294722,0.06043956043956045,51.10715019154512,고위험,132.4219280273001,시(중소도시)
S020000552,부산광역시교육청,부산광역시교육청,부산광역시 해운대구,해운대관광고등학교,사립,6,2,4,2025-02-25,2025-02-19 18:00:00.000000,131.0,126.0,고,0.0,5.0,5.0,475.0,1.791759469228055,0.4,0.47348564489692724,0.02197802197802201,35.99865265522498,고위험,132.38889529342543,구(대도시)
S130001050,전북특별자치도교육청,전북특별자치도완주교육지원청,전북특별자치도 완주군,상관중학교,공립,6,2,4,2025-02-12,2025-02-10 00:00:00.000000,141.0,139.0,중,0.0,14.0,14.0,94.0,2.70805020110221,0.4,0.7156222237991322,0.04945054945054944,44.4561927260307,고위험,132.378254481572,군(농촌)
