정보공시 학교코드,행정표준코드,도로명주소,시도명
S150002046,8831047,경상북도 상주시 낙동면 장천로 457,경상북도
S150002049,8831048,경상북도 상주시 내서면 영남제일로 3173,경상북도
S150002057,8831049,경상북도 상주시 모동면 중화로 583-17,경상북도
S150002058,8831050,경상북도 상주시 모서면 백화로 1387,경상북도
S150002063,8831051,경상북도 상주시 북상주로 591-14,경상북도
S150002064,8831052,경상북도 상주시 사벌국면 덕담1길 53,경상북도
S150002067,8831053,경상북도 상주시 왕산로 374,경상북도
S150002069,8831054,경상북도 상주시 상산로 202,경상북도
S150002071,8831055,경상북도 상주시 지천1길 5,경상북도
S150002072,8831056,경상북도 상주시 헌신1길 1,경상북도
S150002074,8831057,경상북도 상주시 상서문1길 112,경상북도
S150002075,8831058,경상북도 상주시 중앙로 167,경상북도
S150002087,8831060,경상북도 상주시 공성면 산현3길 17,경상북도
S150002089,8831061,경상북도 상주시 외남면 석단로 1073,경상북도
S150002091,8831062,경상북도 상주시 외서면 가곡1길 20,경상북도
S150002100,8831063,경상북도 상주시 은척면 봉중2길 10,경상북도
S150002101,8831076,경상북도 상주시 은척면 무릉2길 2,경상북도
S150002103,8831064,경상북도 상주시 이안면 양범안룡길 39,경상북도
S150002107,8831065,경상북도 상주시 중동면 오상2길 17-4,경상북도
S150002110,8831066,경상북도 상주시 모동면 신천1길 15,경상북도
S150002112,8831068,경상북도 상주시 청리면 청하2길 39,경상북도
S150002116,8831069,경상북도 상주시 함창읍 구향로 87-10,경상북도
S150002117,8831070,경상북도 상주시 함창읍 구향3길 38,경상북도
S150002121,8831071,경상북도 상주시 화동면 이소1길 78,경상북도
S150002123,8831072,경상북도 상주시 화서면 화령로 57,경상북도
S150002126,8831073,경상북도 상주시 화북면 문장로 1803-12,경상북도
S150002128,8831080,경상북도 상주시 화북면 문장로 2645,경상북도
S150002205,8931022,경상북도 성주군 가천면 가천로 52,경상북도
S150002211,8931023,경상북도 성주군 대가면 참별로 2188,경상북도
S150002213,8931024,경상북도 성주군 용암면 운용로 1340-9,경상북도
S150002216,8931025,경상북도 성주군 선남면 선노로 185,경상북도
S150002221,8931026,경상북도 성주군 벽진면 수촌3길 1,경상북도
S150002225,8931028,경상북도 성주군 선남면 관화2길 2,경상북도
S150002229,8931029,경상북도 성주군 성주읍 시장1길 17,경상북도
S150002230,8931030,경상북도 성주군 성주읍 성주읍4길 9,경상북도
S150002231,8931031,경상북도 성주군 수륜면 참별로 927,경상북도
S150002239,8931033,경상북도 성주군 월항면 안포길 19,경상북도
S150002240,8931049,경상북도 성주군 월항면 세종대왕자태실로 211,경상북도
S150002244,8931036,경상북도 성주군 초전면 대장1길 68,경상북도
S150002303,8791047,경상북도 안동시 길안면 충효로 2230,경상북도
S150002309,8791048,경상북도 안동시 경동로 947-20,경상북도
S150002311,8791049,경상북도 안동시 남선면 구미양지마길 26,경상북도
S150002312,8791050,경상북도 안동시 남후면 무릉길 104,경상북도
S150002318,8791051,경상북도 안동시 녹전면 녹전로 695,경상북도
S150002330,8791052,경상북도 안동시 복주3길 23-13,경상북도
S150002331,8791053,경상북도 안동시 북후면 도장길 339,경상북도
S150002337,8791054,경상북도 안동시 풍산읍 서선길 51,경상북도
S150002338,8791055,경상북도 안동시 서후면 학가산온천길 375,경상북도
S150002341,8791056,경상북도 안동시 송천2길 119,경상북도
S150002342,8791057,경상북도 안동시 풍천면 신성장골길 1,경상북도
S150002343,8791059,경상북도 안동시 동부길 2,경상북도
S150002344,8791060,경상북도 안동시 서동문로 65,경상북도
S150002345,8791061,경상북도 안동시 경동로 313,경상북도
S150002346,8791062,경상북도 안동시 옥서4길 8,경상북도
S150002347,8791063,경상북도 안동시 경동로 900,경상북도
S150002348,8791064,경상북도 안동시 경동로 643,경상북도
S150002352,8791065,경상북도 안동시 서경지8길 2,경상북도
S150002353,8791066,경상북도 안동시 영남길 15,경상북도
S150002362,8791068,경상북도 안동시 와룡면 문화마을길 11,경상북도
S150002368,8791069,경상북도 안동시 예안면 정산길 23,경상북도
S150002377,8791070,경상북도 안동시 일직면 감시골길 6-3,경상북도
S150002379,8791071,경상북도 안동시 임동면 편항길 42,경상북도
S150002387,8791072,경상북도 안동시 임하면 앞산밑길 9,경상북도
S150002395,8791073,경상북도 안동시 풍산읍 괴정2길 21-14,경상북도
S150002396,8791074,경상북도 안동시 풍산읍 하리들길 32,경상북도
S150002486,8901021,경상북도 영덕군 강구면 나비산길 8,경상북도
S150002494,8901022,경상북도 영덕군 남정면 진불길 15-6,경상북도
S150002502,8901023,경상북도 영덕군 병곡면 영길 103-10,경상북도
S150002507,8901044,경상북도 영덕군 영덕읍 덕곡길 96,경상북도
S150002511,8901026,경상북도 영덕군 영해면 예주5길 22,경상북도
S150002522,8901027,경상북도 영덕군 병곡면 원황길 64,경상북도
S150002527,8901028,경상북도 영덕군 지품면 지영로 7-4,경상북도
S150002533,8901029,경상북도 영덕군 창수면 영양창수로 3184,경상북도
S150002538,8901034,경상북도 영덕군 창수면 오서로 1370,경상북도
S150002543,8901030,경상북도 영덕군 축산면 축산항초교길 2,경상북도
S150002594,8891014,경상북도 영양군 석보면 원리길 3,경상북도
S150002597,8891015,경상북도 영양군 수비면 한티로 499,경상북도
S150002606,8891016,경상북도 영양군 영양읍 영양창수로 53,경상북도
S150002608,8891017,경상북도 영양군 영양읍 군청길 25,경상북도
S150002610,8891018,경상북도 영양군 일월면 영양로 2410,경상북도
S150002613,8891020,경상북도 영양군 청기면 장갈로 1445,경상북도
S150002615,8891019,경상북도 영양군 입암면 입암로 162,경상북도
S150002665,8811035,경상북도 영주시 구성로 257,경상북도
S150002671,8811036,경상북도 영주시 문수면 문수로1406번길 15-4,경상북도
S150002677,8811038,경상북도 영주시 봉현면 소백로1623번길 6,경상북도
S150002680,8811039,경상북도 영주시 부석면 부석로65번길 5,경상북도
S150002683,8811040,경상북도 영주시 순흥면 순흥로 15,경상북도
S150002686,8811041,경상북도 영주시 안정면 용주로 1414,경상북도
S150002688,8811042,경상북도 영주시 영주로147번길 17,경상북도
S150002689,8811043,경상북도 영주시 대학로71번길 19,경상북도
S150002690,8811044,경상북도 영주시 남간로25번길 46,경상북도
S150002691,8811045,경상북도 영주시 신재로 12,경상북도
S150002692,8811046,경상북도 영주시 중앙로 126,경상북도
S150002693,8811047,경상북도 영주시 광복로 55,경상북도
S150002697,8811048,경상북도 영주시 단산면 아호로 26,경상북도
S150002703,8811049,경상북도 영주시 이산면 이산로 487,경상북도
S150002705,8811050,경상북도 영주시 장수면 장수로 35,경상북도
S150002710,8811051,경상북도 영주시 평은면 천상로 139,경상북도
S150002715,8811052,경상북도 영주시 풍기읍 금계로 72,경상북도
S150002717,8811053,경상북도 영주시 풍기읍 기주로 110,경상북도
S150002780,8821033,경상북도 영천시 금호읍 관정1길 31,경상북도
S150002781,8821034,경상북도 영천시 고경면 호국로 1276,경상북도
S150002786,8821035,경상북도 영천시 금호읍 금호로 179,경상북도
S150002787,8821036,경상북도 영천시 고경면 호국로 343,경상북도
S150002789,8821037,경상북도 영천시 대창면 금창로 787,경상북도
S150002792,8821038,경상북도 영천시 북안면 운북로 1984,경상북도
S150002800,8821039,경상북도 영천시 신녕면 큰골길 9,경상북도
S150002805,8821041,경상북도 영천시 호국로 209,경상북도
S150002806,8821042,경상북도 영천시 조양길 71,경상북도
S150002807,8821043,경상북도 영천시 천문로 253,경상북도
S150002808,8821045,경상북도 영천시 영화새싹길 22,경상북도
S150002811,8821046,경상북도 영천시 임고면 포은로 491-2,경상북도
S150002816,8821047,경상북도 영천시 화북면 화북길 75,경상북도
S150002817,8821054,경상북도 영천시 자양면 별빛로 1183,경상북도
S150002822,8821048,경상북도 영천시 화남면 천문로 1597-5,경상북도
S150002827,8821049,경상북도 영천시 청통면 청통초등길 43,경상북도
S150002828,8821050,경상북도 영천시 임고면 포은로 814-40,경상북도
S150002834,8821052,경상북도 영천시 화산면 장수로 942-9,경상북도
S150002893,8951018,경상북도 예천군 감천면 충효로 1395,경상북도
S150002906,8951019,경상북도 예천군 효자면 도효자로 1558,경상북도
S150002914,8951020,경상북도 예천군 예천읍 남부초등길 17,경상북도
S150002917,8951021,경상북도 예천군 예천읍 효자로 171,경상북도
S150002919,8951022,경상북도 예천군 예천읍 효자로 43,경상북도
S150002921,8951023,경상북도 예천군 용궁면 읍부1길 43,경상북도
S150002924,8951024,경상북도 예천군 용문면 금당실길 51-20,경상북도
S150002933,8951025,경상북도 예천군 유천면 유용로 34-10,경상북도
S150002936,8951026,경상북도 예천군 은풍면 내동길 8,경상북도
S150002941,8951027,경상북도 예천군 지보면 지보로 136,경상북도
S150002945,8951028,경상북도 예천군 풍양면 낙상1길 50-10,경상북도
S150003001,8981012,경상북도 울릉군 서면 남양1길 58,경상북도
S150003004,8981013,경상북도 울릉군 울릉읍 도동길 172,경상북도
S150003006,8981014,경상북도 울릉군 울릉읍 봉래길 128-3,경상북도
S150003007,8981015,경상북도 울릉군 북면 천부길 95-3,경상북도
S150003043,8971026,경상북도 울진군 기성면 척산2길 24-5,경상북도
S150003048,8971027,경상북도 울진군 근남면 노음6길 22,경상북도
S150003055,8971028,경상북도 울진군 매화면 매화4길 21-4,경상북도
S150003059,8971029,경상북도 울진군 북면 울진북로 2081,경상북도
S150003061,8971041,경상북도 울진군 북면 두천길 299,경상북도
S150003065,8971031,경상북도 울진군 금강송면 삼근2길 23,경상북도
S150003081,8971032,경상북도 울진군 온정면 온정학교길 49,경상북도
S150003087,8971033,경상북도 울진군 울진읍 울진중앙로 52-5,경상북도
S150003088,8971034,경상북도 울진군 울진읍 울진중앙로 143,경상북도
S150003094,8971036,경상북도 울진군 죽변면 죽변3길 17,경상북도
S150003096,8971037,경상북도 울진군 평해읍 평해로 19,경상북도
S150003100,8971063,경상북도 울진군 후포면 후포6길 75,경상북도
S150003101,8971039,경상북도 울진군 후포면 삼율5길 8,경상북도
S150003156,8871070,경상북도 의성군 가음면 산성가음로 2194,경상북도
S150003163,8871027,경상북도 의성군 구천면 소보안계로 1616,경상북도
S150003166,8871028,경상북도 의성군 금성면 탑리길 131,경상북도
S150003170,8871029,경상북도 의성군 다인면 서릉1길 19-6,경상북도
S150003176,8871032,경상북도 의성군 단촌면 신기길 42,경상북도
S150003180,8871033,경상북도 의성군 봉양면 도리원5길 9,경상북도
S150003205,8871036,경상북도 의성군 안계면 안계길 68,경상북도
S150003209,8871037,경상북도 의성군 안평면 안평의성로 10,경상북도
S150003211,8871045,경상북도 의성군 신평면 봉호로 2436,경상북도
S150003216,8871038,경상북도 의성군 옥산면 신감옥산로 1206,경상북도
S150003223,8871039,경상북도 의성군 의성읍 문소1길 24,경상북도
S150003225,8871040,경상북도 의성군 의성읍 도토길 9,경상북도
S150003226,8871041,경상북도 의성군 의성읍 군청길 26,경상북도
S150003227,8871068,경상북도 의성군 비안면 강변길 105,경상북도
S150003232,8871043,경상북도 의성군 점곡면 점곡길 8,경상북도
S150003238,8871044,경상북도 의성군 춘산면 금성현서로 1487,경상북도
S150003300,8911024,경상북도 청도군 각남면 각남로 59,경상북도
S150003303,8911025,경상북도 청도군 금천면 섶마리1길 27,경상북도
S150003307,8911026,경상북도 청도군 화양읍 남성현로 473-11,경상북도
